id,time,city,residence_MOM,residence_YOY,residence_FBI,commercial_residence_MOM,commercial_residence_YOY,commercial_residence_FBI,second_hand_MOM,second_hand_YOY,second_hand_FBI
3119,2014年09月,郑州,99.1,100.7,120.5,99.1,100.7,120.5,99.1,103.5,112.2
3120,2014年09月,宜昌,99.3,98.4,111.6,99.3,98.4,111.6,99.3,99.4,106.2
3121,2014年09月,海口,99.0,98.8,100.7,99.0,98.8,100.7,99.0,97.4,92.3
3122,2014年09月,哈尔滨,99.1,100.0,112.1,99.0,100.0,112.1,99.1,100.6,102.7
3123,2014年09月,济南,99.3,98.7,109.8,99.3,98.7,109.8,99.1,98.2,103.3
3124,2014年09月,天津,99.2,99.3,109.8,99.1,99.3,109.8,98.9,100.0,105.5
3125,2014年09月,合肥,98.9,101.1,111.2,98.8,101.1,111.2,99.2,102.3,106.3
3126,2014年09月,成都,98.9,98.5,110.2,98.9,98.5,110.2,98.9,98.3,101.0
3127,2014年09月,乌鲁木齐,99.3,99.8,121.3,99.3,99.8,121.3,99.0,101.4,112.7
3128,2014年09月,洛阳,99.2,99.0,113.1,99.2,99.0,113.1,99.1,101.2,111.1
3129,2014年09月,大连,99.0,98.8,114.3,99.0,98.8,114.3,99.1,97.3,104.6
3130,2014年09月,金华,99.4,96.6,100.1,99.3,96.6,100.1,98.7,96.2,93.8
3131,2014年09月,昆明,99.1,99.2,111.2,98.9,99.2,111.2,98.9,98.6,112.1
3132,2014年09月,西宁,98.9,101.5,119.6,98.9,101.5,119.6,99.0,99.8,111.3
3133,2014年09月,重庆,98.2,97.7,109.7,98.2,97.7,109.7,98.8,98.7,102.0
3134,2014年09月,唐山,99.4,98.8,101.4,99.3,98.8,101.4,99.3,99.1,103.1
3135,2014年09月,秦皇岛,99.0,97.9,112.2,98.9,97.9,112.2,99.2,95.3,98.8
3136,2014年09月,深圳,99.2,100.3,122.6,99.1,100.3,122.6,99.3,103.1,121.2
3137,2014年09月,泸州,98.1,97.3,108.2,98.1,97.3,108.2,99.1,100.3,103.3
3138,2014年09月,蚌埠,98.1,97.4,104.7,98.1,97.4,104.7,98.9,100.1,106.2
3139,2014年09月,南宁,98.7,98.5,108.6,98.6,98.5,108.6,98.0,97.0,102.2
3140,2014年09月,宁波,99.5,97.3,95.9,99.5,97.3,95.9,99.0,97.5,92.5
3141,2014年09月,兰州,99.5,99.0,113.8,99.5,99.0,113.8,98.9,98.9,98.9
3142,2014年09月,银川,99.5,100.4,112.7,99.5,100.4,112.7,98.7,100.9,109.8
3143,2014年09月,三亚,99.6,99.8,104.1,99.6,99.8,104.1,99.4,99.6,94.8
3144,2014年09月,遵义,99.4,99.8,111.2,99.3,99.8,111.2,99.2,100.9,110.9
3145,2014年09月,扬州,99.3,99.2,107.8,99.2,99.2,107.8,99.4,99.6,100.8
3146,2014年09月,贵阳,99.4,100.5,112.2,99.4,100.5,112.2,99.2,101.1,118.0
3147,2014年09月,牡丹江,99.6,99.5,111.8,99.6,99.5,111.8,98.0,92.3,95.3
3148,2014年09月,赣州,98.4,97.7,109.5,98.4,97.7,109.5,98.9,95.8,96.1
3149,2014年09月,徐州,99.3,98.7,110.1,99.2,98.7,110.1,99.3,97.9,97.8
3150,2014年09月,广州,98.6,99.4,124.3,98.6,99.4,124.3,98.7,101.0,116.9
3151,2014年10月,泉州,99.3,96.8,103.6,99.2,96.8,103.6,98.9,96.7,95.7
3152,2014年10月,厦门,99.5,103.7,127.6,99.5,103.7,127.6,99.3,103.0,112.2
3153,2014年10月,福州,99.0,97.0,113.6,99.0,97.0,113.6,99.1,97.6,100.3
3154,2014年10月,西安,99.4,98.6,113.0,99.3,98.6,113.0,99.2,96.1,101.5
3155,2014年10月,长春,99.4,98.3,110.2,99.3,98.3,110.2,99.1,97.3,102.3
3156,2014年10月,上海,99.4,98.0,116.6,99.3,98.0,116.6,100.0,99.0,114.1
3157,2014年10月,长沙,98.7,95.8,115.6,98.7,95.8,115.6,99.2,98.9,105.5
3158,2014年10月,南昌,98.9,96.3,112.7,98.8,96.3,112.7,99.1,97.6,102.8
3159,2014年10月,吉林,99.4,97.4,110.8,99.4,97.4,110.8,98.8,96.1,100.9
3160,2014年10月,包头,99.4,96.7,108.1,99.3,96.7,108.1,99.0,96.3,98.7
3161,2014年10月,呼和浩特,99.1,98.0,111.0,99.1,98.0,111.0,99.1,96.8,103.8
3162,2014年10月,岳阳,99.6,98.8,112.6,99.3,98.8,112.6,99.1,97.9,111.5
3163,2014年10月,桂林,99.0,96.5,112.4,99.0,96.5,112.4,98.7,96.3,102.0
3164,2014年10月,济宁,99.5,98.2,110.4,99.5,98.2,110.4,99.1,96.7,104.7
3165,2014年10月,常德,99.4,98.3,109.3,99.4,98.3,109.3,99.3,98.0,111.5
3166,2014年10月,大理,99.1,99.0,104.9,99.0,99.0,104.9,99.5,96.6,101.6
3167,2014年10月,沈阳,98.7,94.7,112.9,98.7,94.7,112.9,100.0,98.4,107.3
3168,2014年10月,平顶山,99.4,98.2,111.4,99.4,98.2,111.4,99.2,98.6,108.3
3169,2014年10月,湛江,98.9,97.6,113.8,98.9,97.6,113.8,99.1,98.0,108.0
3170,2014年10月,武汉,99.6,97.2,111.6,99.5,97.2,111.6,99.3,97.5,107.1
3171,2014年10月,太原,99.5,97.6,111.4,99.5,97.6,111.4,99.0,97.6,112.2
3172,2014年10月,温州,99.2,94.5,78.2,99.2,94.5,78.2,99.4,89.3,75.9
3173,2014年10月,丹东,98.7,96.7,112.5,98.6,96.7,112.5,98.7,96.3,101.6
3174,2014年10月,北京,98.9,98.7,118.1,98.7,98.7,118.1,100.3,96.8,114.3
3175,2014年10月,杭州,99.6,91.3,92.9,99.5,91.3,92.9,100.3,95.7,93.2
3176,2014年10月,烟台,99.2,97.9,108.3,99.2,97.9,108.3,98.9,96.9,100.1
3177,2014年10月,石家庄,99.4,97.9,116.3,99.3,97.9,116.3,99.3,98.8,99.2
3178,2014年10月,北海,99.2,98.2,108.2,99.2,98.2,108.2,98.9,96.5,103.3
3179,2014年10月,惠州,98.9,97.4,109.2,98.9,97.4,109.2,99.1,98.6,107.6
3180,2014年10月,无锡,99.6,97.3,103.5,99.5,97.3,103.5,99.3,97.4,103.8
3181,2014年10月,九江,99.4,97.6,105.7,99.4,97.6,105.7,99.0,97.5,100.7
3182,2014年10月,青岛,98.6,96.6,104.9,98.5,96.6,104.9,99.0,96.4,99.3
3183,2014年10月,锦州,98.6,96.9,111.2,98.6,96.9,111.2,98.8,96.1,98.1
3184,2014年10月,安庆,99.3,96.4,104.7,99.2,96.4,104.7,99.1,96.0,97.2
3185,2014年10月,南京,99.6,99.1,110.7,99.5,99.1,110.7,99.4,99.3,103.4
3186,2014年10月,南充,98.6,96.8,107.7,98.5,96.8,107.7,98.8,97.3,102.2
3187,2014年10月,韶关,98.8,93.4,106.7,98.7,93.4,106.7,98.5,94.7,103.8
3188,2014年10月,襄樊,99.4,97.1,110.7,99.4,97.1,110.7,99.2,97.1,110.9
3189,2014年10月,郑州,100.0,100.6,120.4,100.0,100.6,120.4,99.3,102.1,111.5
3190,2014年10月,宜昌,99.5,97.4,111.0,99.5,97.4,111.0,98.8,97.6,104.9
3191,2014年10月,海口,99.1,97.2,99.8,99.1,97.2,99.8,99.1,96.5,91.5
3192,2014年10月,哈尔滨,98.8,98.0,110.7,98.7,98.0,110.7,99.0,99.1,101.7
3193,2014年10月,济南,99.5,97.8,109.3,99.5,97.8,109.3,99.2,97.2,102.5
3194,2014年10月,天津,99.3,98.4,109.1,99.2,98.4,109.1,99.8,99.3,105.3
3195,2014年10月,合肥,99.8,100.5,111.0,99.8,100.5,111.0,99.0,100.7,105.3
3196,2014年10月,成都,98.8,96.9,108.9,98.8,96.9,108.9,99.3,97.0,100.3
3197,2014年10月,乌鲁木齐,99.4,98.5,120.6,99.4,98.5,120.6,98.9,99.8,111.4
3198,2014年10月,洛阳,99.4,98.0,112.4,99.4,98.0,112.4,99.0,99.9,110.0
3199,2014年10月,大连,98.7,97.0,112.9,98.7,97.0,112.9,99.0,96.2,103.6
3200,2014年10月,金华,99.5,95.9,99.6,99.5,95.9,99.6,99.0,94.9,92.9
3201,2014年10月,昆明,99.5,98.3,110.6,99.4,98.3,110.6,99.0,97.1,111.0
3202,2014年10月,西宁,99.0,99.7,118.5,99.0,99.7,118.5,99.3,99.0,110.5
3203,2014年10月,重庆,99.3,96.4,108.9,99.2,96.4,108.9,99.1,97.3,101.1
3204,2014年10月,唐山,98.8,97.3,100.2,98.7,97.3,100.2,99.2,97.8,102.3
3205,2014年10月,秦皇岛,98.5,96.5,110.5,98.4,96.5,110.5,99.0,94.4,97.8
3206,2014年10月,深圳,99.6,99.0,122.1,99.6,99.0,122.1,100.0,102.2,121.1
3207,2014年10月,泸州,99.3,96.2,107.5,99.3,96.2,107.5,98.5,98.4,101.8
3208,2014年10月,蚌埠,98.8,95.6,103.4,98.7,95.6,103.4,98.5,98.3,104.6
3209,2014年10月,南宁,99.5,97.2,108.1,99.5,97.2,108.1,99.4,96.0,101.6
3210,2014年10月,宁波,99.5,96.5,95.4,99.5,96.5,95.4,99.0,96.1,91.6
3211,2014年10月,兰州,99.4,98.1,113.1,99.4,98.1,113.1,99.4,97.7,98.2
3212,2014年10月,银川,99.5,99.4,112.1,99.5,99.4,112.1,99.2,99.2,108.9
3213,2014年10月,三亚,99.3,98.4,103.4,99.3,98.4,103.4,99.2,98.7,94.1
3214,2014年10月,遵义,99.4,98.7,110.5,99.3,98.7,110.5,99.4,99.6,110.2
3215,2014年10月,扬州,98.9,97.0,106.6,98.8,97.0,106.6,99.3,98.5,100.1
3216,2014年10月,贵阳,99.2,98.7,111.3,99.1,98.7,111.3,99.1,99.6,116.9
3217,2014年10月,牡丹江,99.4,98.9,111.2,99.4,98.9,111.2,98.2,90.8,93.5
3218,2014年10月,赣州,99.2,96.1,108.6,99.2,96.1,108.6,98.9,94.3,95.0
3219,2014年10月,徐州,99.5,97.4,109.6,99.5,97.4,109.6,98.9,96.7,96.8
3220,2014年10月,广州,98.8,97.3,122.8,98.8,97.3,122.8,100.0,100.0,116.8
3221,2014年11月,泉州,98.8,95.3,102.4,98.8,95.3,102.4,99.5,95.9,95.3
3222,2014年11月,厦门,99.6,102.9,127.0,99.6,102.9,127.0,100.0,102.7,112.2
3223,2014年11月,福州,99.6,95.3,113.1,99.5,95.3,113.1,99.7,96.7,100.0
3224,2014年11月,西安,99.3,97.6,112.2,99.2,97.6,112.2,99.4,95.1,100.9
3225,2014年11月,长春,99.4,97.1,109.5,99.4,97.1,109.5,99.4,96.4,101.7
3226,2014年11月,上海,99.6,97.1,116.1,99.5,97.1,116.1,100.0,98.3,114.0
3227,2014年11月,长沙,99.1,94.3,114.5,99.1,94.3,114.5,99.6,98.2,105.1
3228,2014年11月,南昌,99.6,95.6,112.3,99.6,95.6,112.3,99.7,96.7,102.5
3229,2014年11月,吉林,99.7,96.5,110.5,99.7,96.5,110.5,99.2,95.2,100.2
3230,2014年11月,包头,99.3,95.5,107.3,99.2,95.5,107.3,99.5,95.6,98.2
3231,2014年11月,呼和浩特,99.1,96.3,109.9,99.0,96.3,109.9,99.5,95.8,103.3
3232,2014年11月,岳阳,99.5,98.2,112.0,99.1,98.2,112.0,99.5,97.2,111.0
3233,2014年11月,桂林,98.7,94.0,110.9,98.6,94.0,110.9,99.7,95.7,101.7
3234,2014年11月,济宁,99.6,97.5,110.0,99.6,97.5,110.0,99.6,96.3,104.3
3235,2014年11月,常德,99.7,97.5,108.9,99.6,97.5,108.9,99.7,97.6,111.2
3236,2014年11月,大理,99.4,97.6,104.3,99.3,97.6,104.3,99.6,95.8,101.2
3237,2014年11月,沈阳,98.8,93.3,111.5,98.8,93.3,111.5,99.8,98.0,107.1
3238,2014年11月,平顶山,99.3,97.0,110.5,99.3,97.0,110.5,99.5,98.0,107.8
3239,2014年11月,湛江,99.0,95.9,112.6,99.0,95.9,112.6,99.4,97.1,107.4
3240,2014年11月,武汉,99.7,96.4,111.2,99.7,96.4,111.2,99.5,96.5,106.5
3241,2014年11月,太原,99.6,97.0,111.0,99.6,97.0,111.0,99.7,97.1,111.9
3242,2014年11月,温州,99.5,94.5,77.8,99.5,94.5,77.8,99.3,89.3,75.3
3243,2014年11月,丹东,98.7,95.1,111.1,98.7,95.1,111.1,99.1,95.1,100.7
3244,2014年11月,北京,99.8,97.9,117.9,99.7,97.9,117.9,100.7,96.3,115.1
3245,2014年11月,杭州,99.6,90.5,92.6,99.6,90.5,92.6,99.8,95.3,93.0
3246,2014年11月,烟台,99.1,96.4,107.4,99.1,96.4,107.4,99.1,95.6,99.2
3247,2014年11月,石家庄,99.8,97.2,116.1,99.8,97.2,116.1,99.8,98.3,99.1
3248,2014年11月,北海,99.0,96.5,107.2,99.0,96.5,107.2,99.3,95.3,102.6
3249,2014年11月,惠州,99.5,96.0,108.7,99.5,96.0,108.7,99.7,97.4,107.3
3250,2014年11月,无锡,99.4,96.3,102.9,99.3,96.3,102.9,99.8,96.6,103.6
3251,2014年11月,九江,99.7,96.5,105.4,99.7,96.5,105.4,99.7,96.5,100.3
3252,2014年11月,青岛,99.0,95.2,103.9,99.0,95.2,103.9,99.3,95.6,98.6
3253,2014年11月,锦州,99.1,95.0,110.1,99.1,95.0,110.1,99.3,95.2,97.4
3254,2014年11月,安庆,99.1,95.0,103.7,99.0,95.0,103.7,99.6,95.5,96.8
3255,2014年11月,南京,100.0,98.5,110.7,100.0,98.5,110.7,100.1,99.1,103.5
3256,2014年11月,南充,99.3,96.1,106.9,99.3,96.1,106.9,99.5,96.1,101.7
3257,2014年11月,韶关,99.3,92.7,105.9,99.3,92.7,105.9,99.5,94.2,103.2
3258,2014年11月,襄樊,99.3,95.7,109.9,99.3,95.7,109.9,99.7,96.1,110.6
3259,2014年11月,郑州,99.8,100.4,120.2,99.8,100.4,120.2,100.1,101.4,111.6
3260,2014年11月,宜昌,99.1,96.1,110.0,99.1,96.1,110.0,99.4,96.5,104.3
3261,2014年11月,海口,99.7,96.3,99.5,99.7,96.3,99.5,99.8,95.9,91.3
3262,2014年11月,哈尔滨,99.6,96.8,110.3,99.6,96.8,110.3,98.3,97.3,99.9
3263,2014年11月,济南,99.6,96.8,108.9,99.6,96.8,108.9,99.4,96.3,101.9
3264,2014年11月,天津,99.7,97.7,108.8,99.6,97.7,108.8,99.5,98.3,104.8
3265,2014年11月,合肥,100.0,99.4,111.0,100.0,99.4,111.0,99.6,99.5,104.9
3266,2014年11月,成都,99.4,95.8,108.3,99.4,95.8,108.3,99.9,96.5,100.2
3267,2014年11月,乌鲁木齐,99.3,97.3,119.7,99.3,97.3,119.7,99.8,99.4,111.1
3268,2014年11月,洛阳,99.6,96.9,112.0,99.6,96.9,112.0,99.3,99.0,109.3
3269,2014年11月,大连,98.6,95.3,111.3,98.6,95.3,111.3,99.5,95.7,103.2
3270,2014年11月,金华,99.8,95.7,99.3,99.8,95.7,99.3,99.5,93.9,92.4
3271,2014年11月,昆明,99.4,97.2,109.9,99.3,97.2,109.9,99.4,95.9,110.3
3272,2014年11月,西宁,99.6,98.7,118.0,99.6,98.7,118.0,100.1,98.6,110.6
3273,2014年11月,重庆,99.5,95.2,108.3,99.5,95.2,108.3,99.6,96.2,100.7
3274,2014年11月,唐山,99.9,97.2,100.1,99.9,97.2,100.1,99.6,97.3,101.9
3275,2014年11月,秦皇岛,99.5,95.9,110.0,99.5,95.9,110.0,99.7,94.2,97.5
3276,2014年11月,深圳,100.0,98.1,122.0,100.0,98.1,122.0,100.4,101.8,121.6
3277,2014年11月,泸州,99.6,95.4,107.0,99.5,95.4,107.0,99.7,97.4,101.5
3278,2014年11月,蚌埠,99.3,94.7,102.7,99.3,94.7,102.7,99.0,96.9,103.6
3279,2014年11月,南宁,99.7,96.7,107.8,99.7,96.7,107.8,101.2,97.1,102.8
3280,2014年11月,宁波,99.6,95.6,95.0,99.6,95.6,95.0,99.4,95.0,91.0
3281,2014年11月,兰州,99.7,97.4,112.7,99.7,97.4,112.7,99.6,97.0,97.8
3282,2014年11月,银川,99.1,97.7,111.1,99.0,97.7,111.1,99.6,98.1,108.4
3283,2014年11月,三亚,99.4,96.8,102.7,99.4,96.8,102.7,100.0,98.6,94.1
3284,2014年11月,遵义,99.5,97.4,110.0,99.5,97.4,110.0,100.0,99.0,110.2
3285,2014年11月,扬州,99.6,95.8,106.2,99.6,95.8,106.2,99.8,98.0,99.9
3286,2014年11月,贵阳,99.6,98.0,110.8,99.5,98.0,110.8,99.6,98.3,116.5
3287,2014年11月,牡丹江,99.8,98.3,110.9,99.8,98.3,110.9,98.0,89.0,91.7
3288,2014年11月,赣州,99.4,94.8,108.0,99.4,94.8,108.0,100.0,94.2,95.0
3289,2014年11月,徐州,99.4,96.4,108.9,99.3,96.4,108.9,99.7,96.3,96.5
3290,2014年11月,广州,99.6,96.2,122.3,99.6,96.2,122.3,100.0,98.7,116.8
3291,2014年12月,泉州,99.5,94.3,101.9,99.5,94.3,101.9,99.8,95.2,95.1
3292,2014年12月,厦门,99.5,102.1,126.4,99.5,102.1,126.4,99.7,101.6,111.8
3293,2014年12月,福州,99.8,94.7,112.8,99.8,94.7,112.8,99.7,95.7,99.7
3294,2014年12月,西安,99.5,96.6,111.7,99.5,96.6,111.7,99.5,94.3,100.4
3295,2014年12月,长春,99.5,96.3,109.0,99.5,96.3,109.0,99.5,95.7,101.2
3296,2014年12月,上海,99.7,96.3,115.8,99.7,96.3,115.8,100.4,98.2,114.5
3297,2014年12月,长沙,99.3,93.2,113.7,99.3,93.2,113.7,99.8,97.6,104.9
3298,2014年12月,南昌,99.7,94.9,111.9,99.7,94.9,111.9,100.3,96.6,102.8
3299,2014年12月,吉林,99.8,96.0,110.2,99.8,96.0,110.2,99.8,94.8,99.9
3300,2014年12月,包头,99.5,94.4,106.8,99.4,94.4,106.8,99.8,95.2,98.1
3301,2014年12月,呼和浩特,99.1,94.9,108.9,99.1,94.9,108.9,99.7,95.4,103.0
3302,2014年12月,岳阳,99.7,97.9,111.6,99.4,97.9,111.6,99.9,96.9,110.9
3303,2014年12月,桂林,99.2,92.9,110.0,99.2,92.9,110.0,99.3,94.7,101.0
3304,2014年12月,济宁,99.7,96.5,109.7,99.7,96.5,109.7,99.7,95.5,103.9
3305,2014年12月,常德,99.8,96.9,108.7,99.8,96.9,108.7,99.9,97.4,111.1
3306,2014年12月,大理,99.4,96.9,103.7,99.4,96.9,103.7,98.4,94.2,99.6
3307,2014年12月,沈阳,99.1,92.2,110.5,99.1,92.2,110.5,99.8,97.4,107.0
3308,2014年12月,平顶山,99.5,96.3,110.0,99.5,96.3,110.0,99.4,97.0,107.2
3309,2014年12月,湛江,99.1,95.0,111.7,99.1,95.0,111.7,99.5,96.1,106.9
3310,2014年12月,武汉,100.0,96.0,111.2,100.0,96.0,111.2,99.9,96.0,106.4
3311,2014年12月,太原,99.6,96.3,110.5,99.5,96.3,110.5,99.8,96.5,111.6
3312,2014年12月,温州,99.6,95.6,77.5,99.5,95.6,77.5,99.5,90.5,75.0
3313,2014年12月,丹东,99.4,94.0,110.5,99.4,94.0,110.5,99.0,93.8,99.6
3314,2014年12月,北京,99.8,97.3,117.7,99.8,97.3,117.7,100.2,95.9,115.3
3315,2014年12月,杭州,99.7,90.1,92.3,99.7,90.1,92.3,99.7,94.9,92.8
3316,2014年12月,烟台,99.3,95.1,106.6,99.3,95.1,106.6,99.4,94.6,98.6
3317,2014年12月,石家庄,99.9,96.8,115.9,99.9,96.8,115.9,99.8,98.0,98.9
3318,2014年12月,北海,99.9,96.0,107.1,99.9,96.0,107.1,99.1,94.1,101.7
3319,2014年12月,惠州,99.4,94.8,108.1,99.4,94.8,108.1,99.4,96.1,106.7
3320,2014年12月,无锡,99.8,96.0,102.7,99.8,96.0,102.7,99.9,96.3,103.5
3321,2014年12月,九江,99.7,95.7,105.1,99.6,95.7,105.1,100.1,96.0,100.5
3322,2014年12月,青岛,99.1,93.8,103.0,99.1,93.8,103.0,99.6,94.8,98.2
3323,2014年12月,锦州,99.5,94.1,109.5,99.5,94.1,109.5,98.8,94.1,96.2
3324,2014年12月,安庆,99.5,94.4,103.2,99.5,94.4,103.2,99.9,95.5,96.7
3325,2014年12月,南京,99.9,97.9,110.5,99.8,97.9,110.5,100.0,98.7,103.4
3326,2014年12月,南充,99.5,95.0,106.4,99.5,95.0,106.4,99.8,95.5,101.6
3327,2014年12月,韶关,99.4,92.4,105.3,99.4,92.4,105.3,99.4,93.5,102.6
3328,2014年12月,襄樊,99.6,95.1,109.5,99.6,95.1,109.5,99.5,95.4,110.1
3329,2014年12月,郑州,100.0,100.2,120.2,100.0,100.2,120.2,100.2,101.0,111.8
3330,2014年12月,宜昌,99.4,95.0,109.4,99.4,95.0,109.4,99.8,95.9,104.0
3331,2014年12月,海口,99.3,95.4,98.8,99.3,95.4,98.8,99.3,95.0,90.6
3332,2014年12月,哈尔滨,99.6,95.8,109.8,99.6,95.8,109.8,99.7,96.3,99.6
3333,2014年12月,济南,99.7,96.0,108.5,99.7,96.0,108.5,99.3,95.2,101.1
3334,2014年12月,天津,99.8,97.0,108.6,99.8,97.0,108.6,99.8,97.8,104.5
3335,2014年12月,合肥,99.9,98.3,110.9,99.9,98.3,110.9,99.8,98.5,104.7
3336,2014年12月,成都,99.8,95.4,108.0,99.8,95.4,108.0,99.8,95.9,100.0
3337,2014年12月,乌鲁木齐,99.5,96.0,119.1,99.5,96.0,119.1,100.0,98.9,111.1
3338,2014年12月,洛阳,99.3,96.0,111.3,99.3,96.0,111.3,99.6,98.0,108.8
3339,2014年12月,大连,99.0,93.6,110.2,99.0,93.6,110.2,99.7,95.2,102.8
3340,2014年12月,金华,99.6,95.1,98.9,99.6,95.1,98.9,99.8,93.3,92.2
3341,2014年12月,昆明,99.5,96.2,109.4,99.3,96.2,109.4,99.2,94.8,109.4
3342,2014年12月,西宁,99.7,97.9,117.6,99.7,97.9,117.6,99.2,97.7,109.7
3343,2014年12月,重庆,99.7,94.8,108.0,99.7,94.8,108.0,99.9,95.7,100.6
3344,2014年12月,唐山,100.0,96.9,100.1,99.9,96.9,100.1,99.9,97.2,101.8
3345,2014年12月,秦皇岛,99.8,95.4,109.7,99.8,95.4,109.7,99.9,94.0,97.4
3346,2014年12月,深圳,101.2,98.7,123.5,101.2,98.7,123.5,100.7,101.8,122.4
3347,2014年12月,泸州,98.7,93.4,105.6,98.7,93.4,105.6,99.9,96.7,101.4
3348,2014年12月,蚌埠,99.6,94.4,102.3,99.6,94.4,102.3,99.3,95.5,102.8
3349,2014年12月,南宁,99.5,95.7,107.2,99.4,95.7,107.2,99.2,95.7,101.9
3350,2014年12月,宁波,99.6,94.7,94.6,99.5,94.7,94.6,99.4,94.1,90.5
3351,2014年12月,兰州,99.8,97.0,112.5,99.8,97.0,112.5,99.8,96.6,97.6
3352,2014年12月,银川,99.8,97.0,110.8,99.8,97.0,110.8,99.3,96.9,107.6
3353,2014年12月,三亚,99.3,96.0,102.0,99.3,96.0,102.0,99.8,97.7,93.9
3354,2014年12月,遵义,99.9,97.0,109.8,99.8,97.0,109.8,99.9,98.6,110.1
3355,2014年12月,扬州,99.7,95.2,105.9,99.7,95.2,105.9,99.9,97.8,99.8
3356,2014年12月,贵阳,99.6,97.3,110.4,99.6,97.3,110.4,99.9,98.0,116.4
3357,2014年12月,牡丹江,99.4,97.3,110.3,99.4,97.3,110.3,98.2,87.5,90.0
3358,2014年12月,赣州,100.0,94.5,108.0,100.0,94.5,108.0,100.2,94.3,95.3
3359,2014年12月,徐州,99.8,95.8,108.6,99.8,95.8,108.6,99.9,96.4,96.4
3360,2014年12月,广州,99.8,95.3,122.0,99.8,95.3,122.0,100.2,98.3,117.0
3361,2015年01月,泉州,98.4,92.3,100.3,98.3,92.3,100.3,99.6,94.5,94.6
3362,2015年01月,厦门,99.9,100.8,126.2,99.9,100.8,126.2,99.4,100.2,111.2
3363,2015年01月,福州,99.5,93.5,112.2,99.5,93.5,112.2,99.6,94.8,99.4
3364,2015年01月,西安,99.5,95.7,111.1,99.4,95.7,111.1,99.0,93.5,99.4
3365,2015年01月,长春,99.8,95.6,108.7,99.8,95.6,108.7,99.7,95.5,100.8
3366,2015年01月,上海,100.0,95.8,115.8,100.0,95.8,115.8,100.3,98.4,114.9
3367,2015年01月,长沙,99.7,92.4,113.3,99.7,92.4,113.3,99.9,96.8,104.8
3368,2015年01月,南昌,100.0,94.6,111.9,100.0,94.6,111.9,99.7,96.1,102.5
3369,2015年01月,吉林,99.6,95.2,109.8,99.6,95.2,109.8,99.6,94.4,99.5
3370,2015年01月,包头,98.9,93.5,105.7,98.7,93.5,105.7,99.3,94.3,97.5
3371,2015年01月,呼和浩特,99.6,94.1,108.5,99.6,94.1,108.5,99.8,95.2,102.8
3372,2015年01月,岳阳,99.8,97.3,111.3,99.6,97.3,111.3,99.6,96.2,110.4
3373,2015年01月,桂林,99.6,92.0,109.6,99.6,92.0,109.6,99.3,94.2,100.2
3374,2015年01月,济宁,99.8,96.4,109.5,99.8,96.4,109.5,99.5,95.2,103.5
3375,2015年01月,常德,99.2,95.5,107.8,99.2,95.5,107.8,99.5,96.7,110.6
3376,2015年01月,大理,99.6,96.3,103.3,99.5,96.3,103.3,99.6,94.1,99.2
3377,2015年01月,沈阳,99.6,91.6,110.1,99.6,91.6,110.1,99.8,97.1,106.8
3378,2015年01月,平顶山,99.4,95.1,109.4,99.4,95.1,109.4,99.6,95.9,106.8
3379,2015年01月,湛江,99.6,94.2,111.2,99.6,94.2,111.2,99.6,95.5,106.4
3380,2015年01月,武汉,99.9,95.5,111.1,99.9,95.5,111.1,100.1,95.8,106.5
3381,2015年01月,太原,99.7,95.3,110.2,99.7,95.3,110.2,99.7,96.2,111.3
3382,2015年01月,温州,99.4,96.4,77.0,99.3,96.4,77.0,99.3,91.6,74.5
3383,2015年01月,丹东,98.4,92.1,108.7,98.4,92.1,108.7,99.4,93.1,99.0
3384,2015年01月,北京,99.9,96.8,117.6,99.9,96.8,117.6,100.0,96.0,115.3
3385,2015年01月,杭州,99.7,89.9,92.1,99.7,89.9,92.1,99.7,94.6,92.5
3386,2015年01月,烟台,99.4,94.2,105.9,99.4,94.2,105.9,99.5,93.9,98.1
3387,2015年01月,石家庄,99.9,96.1,115.7,99.9,96.1,115.7,100.2,98.1,99.1
3388,2015年01月,北海,99.2,94.6,106.3,99.2,94.6,106.3,99.3,93.2,101.0
3389,2015年01月,惠州,99.7,94.0,107.8,99.7,94.0,107.8,99.4,95.2,106.1
3390,2015年01月,无锡,99.4,95.1,102.1,99.3,95.1,102.1,99.6,95.8,103.1
3391,2015年01月,九江,99.0,94.5,104.0,98.9,94.5,104.0,99.6,95.5,100.1
3392,2015年01月,青岛,99.4,92.7,102.3,99.3,92.7,102.3,99.5,94.2,97.7
3393,2015年01月,锦州,99.1,93.0,108.5,99.1,93.0,108.5,99.1,93.3,95.3
3394,2015年01月,安庆,99.8,93.9,103.0,99.8,93.9,103.0,99.7,95.3,96.4
3395,2015年01月,南京,100.0,97.6,110.5,100.0,97.6,110.5,100.1,98.1,103.5
3396,2015年01月,南充,99.6,94.1,105.9,99.6,94.1,105.9,99.7,95.1,101.3
3397,2015年01月,韶关,99.3,92.0,104.6,99.3,92.0,104.6,99.6,93.2,102.2
3398,2015年01月,襄樊,99.7,94.5,109.1,99.7,94.5,109.1,99.7,94.9,109.7
3399,2015年01月,郑州,99.7,99.3,119.9,99.7,99.3,119.9,100.0,100.2,111.8
3400,2015年01月,宜昌,99.8,94.7,109.2,99.8,94.7,109.2,99.6,95.3,103.6
3401,2015年01月,海口,99.5,94.4,98.3,99.5,94.4,98.3,99.2,94.2,89.9
