id,name,level,hot,num,price,area,province,city,longitude,latitude
2955,云峰景区,,0.7,91,45.0,贵州·安顺·西秀区,贵州,安顺,105.581146,30.128666
2956,观山湖生态温泉水上乐园,,0.0,93,48.0,贵州·贵阳·观山湖区,贵州,贵阳,106.630153,26.647661
2957,欣港湾休闲综合体,,0.0,36,189.0,贵州·贵阳·云岩区,贵州,贵阳,106.630153,26.647661
2958,野象谷,4A景区,1.0,368,58.0,云南·西双版纳·景洪市,云南,西双版纳,100.797777,22.007351
2959,云门囤,4A景区,0.7,0,0.0,贵州·遵义·遵义县,贵州,遵义,106.927389,27.725654
2960,滇池索道,4A景区,0.0,40,60.0,云南·昆明·滇池,云南,昆明,102.832891,24.880095
2961,赤水桫椤国家级自然保护区,,0.76,16,31.0,贵州·遵义·赤水市,贵州,遵义,105.698132,28.589557
2962,大观公园,4A景区,0.0,104,20.0,云南·昆明·西山区,云南,昆明,102.832891,24.880095
2963,朱砂古镇（万山国家矿山公园）,4A景区,0.0,84,110.0,贵州·铜仁·万山区,贵州,铜仁,109.210745,27.521601
2964,六广河,,0.7,37,108.0,贵州·贵阳·修文县,贵州,贵阳,106.630153,26.647661
2965,望天树景区,4A景区,0.82,98,55.0,云南·西双版纳·勐腊县,云南,西双版纳,112.849449,24.070913
2966,昆明黑龙潭公园,,0.0,56,13.7,云南·昆明·盘龙区,云南,昆明,102.750964,25.141631
2967,荷花温泉,,0.0,38,200.0,云南·保山·腾冲,云南,保山,99.161761,25.112046
2968,美泉·温泉汇,,0.0,2,125.0,贵州·贵阳·云岩区,贵州,贵阳,106.630153,26.647661
2969,中华普洱茶博览苑,3A景区,0.0,24,24.0,云南·普洱·思茅区,云南,普洱,101.099116,22.648053
2970,蓝月谷,5A景区,0.0,116,50.0,云南·丽江·玉龙雪山,云南,丽江,100.227750,26.855047
2971,国际儿童彩灯节,,0.0,30,18.0,四川·南充·顺庆区,四川,南充,106.110698,30.837793
2972,中国阳明文化园,,0.0,52,25.0,贵州·贵阳·修文县,贵州,贵阳,106.630153,26.647661
2973,黄果树水帘洞,,0.0,60,50.0,贵州·安顺·黄果树风景名胜区,贵州,安顺,106.861565,28.362282
2974,息烽集中营纪念馆,3A景区,0.7,71,118.0,贵州·贵阳·息烽县,贵州,贵阳,106.741765,27.040323
2975,花水湾巴登巴登温泉会所,,0.0,4,39.9,四川·成都·花水湾温泉旅游度假区,四川,成都,104.066541,30.572269
2976,中国观音故里旅游区,,0.8,18,31.0,四川·遂宁·船山区,四川,遂宁,105.592898,30.532847
2977,龙湖洞,,0.0,8,40.0,四川·巴中·诺水河,四川,巴中,106.747477,31.867903
2978,峨眉山灵秀温泉,,0.72,38,138.0,四川·乐山·峨眉山市,四川,乐山,103.450121,29.563534
2979,西岭雪山滑雪场,,0.0,22,40.0,四川·成都·西岭雪山,四川,成都,124.465157,41.559582
2980,金沙温泉度假中心,3A景区,0.0,85,56.0,贵州·毕节·金沙县,贵州,毕节,106.410811,27.394879
2981,镇远古城水上游,,0.0,91,68.0,贵州·黔东南·镇远,贵州,黔东南,108.429642,27.049025
2982,百花渡花卉主题文化园,,0.0,43,48.0,贵州·铜仁·铜仁市,贵州,铜仁,104.043999,30.652901
